"","HH1","HH2","HH6","HH7","SL1","stratum","HC1A","HC1C","HC11","HHSEX","helevel","hhweight","windex5r","PSU","UN13AA","UN13AB","UN13AC","UN13AD","UN13AE","UN13AF","UN13AG","WAGE","WM7","MSTATUS","welevel","wmweight","CM5B","Ethnicity","SL1_group"
"925",141,24,"Rural","Central Hill",1,9,"Hindu","Majhi","Yes","Female","None",1.93065667241919,"Poorest",141,0,1,0,0,0,0,0,"15-19","Completed","Ever Married","Secondary",1.89715431531029,NA,"Janajati","1"
"926",141,24,"Rural","Central Hill",1,9,"Hindu","Majhi","Yes","Female","None",1.93065667241919,"Poorest",141,0,1,0,0,0,0,0,"15-19","Completed","Never Married","Higher",1.89715431531029,NA,"Janajati","1"
"927",141,25,"Rural","Central Hill",2,9,"Hindu","Majhi","Yes","Male","Primary",1.93065667241919,"Second",141,0,1,0,0,0,0,0,"25-29","Completed","Ever Married","None",1.89715431531029,1,"Janajati","2"
"928",141,3,"Rural","Central Hill",6,9,"Hindu","Majhi","Yes","Female","None",1.93065667241919,"Poorest",141,0,1,0,0,0,0,0,"30-34","Completed","Ever Married","None",1.89715431531029,4,"Janajati","4 or more"
"929",141,4,"Rural","Central Hill",0,9,"Hindu","Newar","Yes","Male","None",1.93065667241919,"Second",141,0,0,0,0,0,0,0,"35-39","Completed","Ever Married","None",1.89715431531029,NA,"Newar","0"
"930",141,6,"Rural","Central Hill",3,9,"Hindu","Majhi","Yes","Male","None",1.93065667241919,"Poorest",141,0,0,0,0,0,0,0,"25-29","Completed","Ever Married","None",1.89715431531029,0,"Janajati","3"
"931",141,7,"Rural","Central Hill",3,9,"Hindu","Kami","Yes","Male","None",1.93065667241919,"Poorest",141,0,0,0,0,0,0,0,"40-44","Completed","Ever Married","None",1.89715431531029,2,"Dalits","3"
"932",141,8,"Rural","Central Hill",1,9,"Hindu","Majhi","Yes","Male","Secondary",1.93065667241919,"Middle",141,0,0,0,0,0,0,0,"30-34","Completed","Ever Married","None",1.89715431531029,0,"Janajati","1"
"933",142,1,"Rural","Central Hill",2,9,"Buddhist","Tamang","Yes","Male","Primary",1.89778171360091,"Second",142,0,0,0,0,0,0,1,"40-44","Completed","Ever Married","None",1.86484983006507,0,"Janajati","2"
"934",142,11,"Rural","Central Hill",2,9,"Buddhist","Tamang","Yes","Female","None",1.89778171360091,"Second",142,0,0,0,0,0,0,1,"25-29","Completed","Ever Married","Secondary",1.86484983006507,1,"Janajati","2"
"935",142,12,"Rural","Central Hill",1,9,"Buddhist","Tamang","Yes","Male","None",1.89778171360091,"Middle",142,0,0,0,0,0,0,1,"15-19","Completed","Ever Married","Primary",1.86484983006507,0,"Janajati","1"
"936",142,14,"Rural","Central Hill",1,9,"Buddhist","Tamang","Yes","Male","Primary",1.89778171360091,"Second",142,0,0,0,0,0,0,1,"20-24","Completed","Ever Married","Primary",1.86484983006507,1,"Janajati","1"
"937",142,14,"Rural","Central Hill",1,9,"Buddhist","Tamang","Yes","Male","Primary",1.89778171360091,"Second",142,0,0,0,0,0,0,1,"25-29","Completed","Never Married","None",1.86484983006507,NA,"Janajati","1"
"938",142,15,"Rural","Central Hill",2,9,"Buddhist","Tamang","Yes","Male","None",1.89778171360091,"Second",142,0,0,0,0,0,0,1,"35-39","Completed","Ever Married","Primary",1.86484983006507,1,"Janajati","2"
"939",142,16,"Rural","Central Hill",1,9,"Hindu","Magar","Yes","Male","Primary",1.89778171360091,"Second",142,0,0,0,0,0,0,1,"15-19","Completed","Never Married","Secondary",1.86484983006507,NA,"Janajati","1"
"940",142,18,"Rural","Central Hill",4,9,"Buddhist","Tamang","Yes","Male","None",1.89778171360091,"Middle",142,0,0,0,0,0,0,1,"40-44","Completed","Ever Married","None",1.86484983006507,2,"Janajati","4 or more"
"941",142,19,"Rural","Central Hill",2,9,"Buddhist","Tamang","Yes","Male","Primary",1.89778171360091,"Second",142,0,0,0,0,0,0,1,"20-24","Completed","Ever Married","Secondary",1.86484983006507,0,"Janajati","2"
"942",142,2,"Rural","Central Hill",2,9,"Hindu","Magar","Yes","Male","Primary",1.89778171360091,"Second",142,0,0,0,0,0,0,1,"30-34","Completed","Ever Married","None",1.86484983006507,0,"Janajati","2"
"943",142,20,"Rural","Central Hill",2,9,"Buddhist","Tamang","Yes","Male","None",1.89778171360091,"Poorest",142,0,0,0,0,0,0,1,"25-29","Completed","Ever Married","None",1.86484983006507,1,"Janajati","2"
"944",142,21,"Rural","Central Hill",3,9,"Buddhist","Tamang","Yes","Male","None",1.89778171360091,"Second",142,0,0,0,0,0,0,1,"45-49","Completed","Ever Married","Primary",1.86484983006507,0,"Janajati","3"
"945",142,21,"Rural","Central Hill",3,9,"Buddhist","Tamang","Yes","Male","None",1.89778171360091,"Second",142,0,0,0,0,0,0,1,"25-29","Completed","Ever Married","Primary",1.86484983006507,2,"Janajati","3"
"946",142,21,"Rural","Central Hill",3,9,"Buddhist","Tamang","Yes","Male","None",1.89778171360091,"Second",142,0,0,0,0,0,0,1,"20-24","Completed","Ever Married","Secondary",1.86484983006507,1,"Janajati","3"
"947",142,22,"Rural","Central Hill",2,9,"Buddhist","Tamang","Yes","Male","None",1.89778171360091,"Middle",142,0,0,0,0,0,0,1,"40-44","Completed","Ever Married","None",1.86484983006507,0,"Janajati","2"
"948",142,22,"Rural","Central Hill",2,9,"Buddhist","Tamang","Yes","Male","None",1.89778171360091,"Middle",142,0,0,0,0,0,0,1,"30-34","Completed","Never Married","Primary",1.86484983006507,NA,"Janajati","2"
"949",142,23,"Rural","Central Hill",3,9,"Buddhist","Tamang","Yes","Male","None",1.89778171360091,"Second",142,0,0,0,0,0,0,1,"30-34","Completed","Ever Married","Primary",1.86484983006507,1,"Janajati","3"
"950",142,23,"Rural","Central Hill",3,9,"Buddhist","Tamang","Yes","Male","None",1.89778171360091,"Second",142,0,0,0,0,0,0,1,"30-34","Completed","Ever Married","Secondary",1.86484983006507,0,"Janajati","3"
"951",142,23,"Rural","Central Hill",3,9,"Buddhist","Tamang","Yes","Male","None",1.89778171360091,"Second",142,0,0,0,0,0,0,1,"25-29","Completed","Ever Married","Higher",1.86484983006507,0,"Janajati","3"
"952",142,23,"Rural","Central Hill",3,9,"Buddhist","Tamang","Yes","Male","None",1.89778171360091,"Second",142,0,0,0,0,0,0,1,"15-19","Completed","Never Married","Secondary",1.86484983006507,NA,"Janajati","3"
"953",142,24,"Rural","Central Hill",3,9,"Buddhist","Tamang","Yes","Male","None",1.89778171360091,"Second",142,0,0,0,0,0,0,1,"30-34","Completed","Ever Married","None",1.86484983006507,1,"Janajati","3"
"954",142,3,"Rural","Central Hill",1,9,"Buddhist","Tamang","Yes","Male","Primary",1.89778171360091,"Middle",142,0,0,0,0,0,0,1,"30-34","Completed","Ever Married","Higher",1.86484983006507,2,"Janajati","1"
"955",142,4,"Rural","Central Hill",0,9,"Buddhist","Tamang","Yes","Male","Primary",1.89778171360091,"Second",142,0,0,0,0,0,0,1,"40-44","Completed","Ever Married","None",1.86484983006507,0,"Janajati","0"
"956",142,5,"Rural","Central Hill",0,9,"Hindu","Kami","Yes","Male","None",1.89778171360091,"Second",142,0,0,0,0,0,0,1,"45-49","Completed","Ever Married","None",1.86484983006507,NA,"Dalits","0"
"957",142,6,"Rural","Central Hill",4,9,"Hindu","Kami","Yes","Male","None",1.89778171360091,"Middle",142,0,0,0,0,0,0,1,"25-29","Completed","Ever Married","Secondary",1.86484983006507,0,"Dalits","4 or more"
"958",142,6,"Rural","Central Hill",4,9,"Hindu","Kami","Yes","Male","None",1.89778171360091,"Middle",142,0,0,0,0,0,0,1,"15-19","Completed","Never Married","Secondary",1.86484983006507,NA,"Dalits","4 or more"
"959",142,7,"Rural","Central Hill",3,9,"Christian","Magar","Yes","Male","None",1.89778171360091,"Second",142,0,0,0,0,0,0,1,"40-44","Completed","Ever Married","None",1.86484983006507,2,"Janajati","3"
"960",142,7,"Rural","Central Hill",3,9,"Christian","Magar","Yes","Male","None",1.89778171360091,"Second",142,0,0,0,0,0,0,1,"15-19","Completed","Never Married","Secondary",1.86484983006507,NA,"Janajati","3"
"961",142,8,"Rural","Central Hill",4,9,"Buddhist","Tamang","Yes","Male","None",1.89778171360091,"Poorest",142,0,0,0,0,0,0,1,"40-44","Completed","Ever Married","None",1.86484983006507,1,"Janajati","4 or more"
"962",142,9,"Rural","Central Hill",0,9,"Buddhist","Tamang","Yes","Male","None",1.89778171360091,"Middle",142,0,0,0,0,0,0,1,"20-24","Completed","Ever Married","Higher",1.86484983006507,0,"Janajati","0"
"963",143,1,"Rural","Central Hill",0,9,"Hindu","Newar","Yes","Male","Primary",1.95346734703048,"Middle",143,0,0,0,0,0,0,1,"15-19","Completed","Never Married","Higher",1.91956916016187,NA,"Newar","0"
"964",143,10,"Rural","Central Hill",3,9,"Hindu","Damai/Dholi","Yes","Male","None",1.95346734703048,"Middle",143,0,0,0,0,0,0,1,"30-34","Completed","Ever Married","Primary",1.91956916016187,2,"Dalits","3"
"965",143,11,"Rural","Central Hill",4,9,"Hindu","Newar","Yes","Male","None",1.95346734703048,"Second",143,0,0,0,0,0,0,1,"30-34","Completed","Ever Married","None",1.91956916016187,2,"Newar","4 or more"
"966",143,11,"Rural","Central Hill",4,9,"Hindu","Newar","Yes","Male","None",1.95346734703048,"Second",143,0,0,0,0,0,0,1,"30-34","Completed","Never Married","None",1.91956916016187,NA,"Newar","4 or more"
"967",143,12,"Rural","Central Hill",0,9,"Hindu","Chhetree","Yes","Female","None",1.95346734703048,"Second",143,0,0,0,0,0,0,1,"40-44","Completed","Ever Married","None",1.91956916016187,NA,"Brahman or Chhetri","0"
"968",143,13,"Rural","Central Hill",3,9,"Hindu","Chhetree","Yes","Female","Primary",1.95346734703048,"Second",143,0,0,0,0,0,0,1,"35-39","Completed","Ever Married","Primary",1.91956916016187,1,"Brahman or Chhetri","3"
"969",143,15,"Rural","Central Hill",0,9,"Hindu","Damai/Dholi","Yes","Female","Primary",1.95346734703048,"Middle",143,0,0,0,0,0,0,1,"45-49","Completed","Ever Married","Primary",1.91956916016187,NA,"Dalits","0"
"970",143,16,"Rural","Central Hill",2,9,"Hindu","Brahman - Hill","Yes","Female","Secondary",1.95346734703048,"Middle",143,0,1,0,0,0,0,1,"35-39","Completed","Ever Married","Secondary",1.91956916016187,0,"Brahman or Chhetri","2"
"971",143,17,"Rural","Central Hill",3,9,"Hindu","Brahman - Hill","Yes","Male","Primary",1.95346734703048,"Second",143,0,1,0,0,0,0,1,"35-39","Completed","Ever Married","Primary",1.91956916016187,1,"Brahman or Chhetri","3"
"972",143,17,"Rural","Central Hill",3,9,"Hindu","Brahman - Hill","Yes","Male","Primary",1.95346734703048,"Second",143,0,1,0,0,0,0,1,"15-19","Completed","Never Married","Secondary",1.91956916016187,NA,"Brahman or Chhetri","3"
"973",143,19,"Rural","Central Hill",3,9,"Hindu","Brahman - Hill","Yes","Female","Secondary",1.95346734703048,"Middle",143,0,0,0,0,0,0,1,"30-34","Completed","Ever Married","Secondary",1.91956916016187,3,"Brahman or Chhetri","3"
"974",143,2,"Rural","Central Hill",5,9,"Hindu","Brahman - Hill","Yes","Female","Primary",1.95346734703048,"Second",143,0,0,0,0,0,0,1,"30-34","Completed","Ever Married","Primary",1.91956916016187,4,"Brahman or Chhetri","4 or more"
"975",143,20,"Rural","Central Hill",2,9,"Hindu","Brahman - Hill","Yes","Male","None",1.95346734703048,"Middle",143,0,1,0,0,0,0,1,"20-24","Completed","Ever Married","Secondary",1.91956916016187,1,"Brahman or Chhetri","2"
"976",143,20,"Rural","Central Hill",2,9,"Hindu","Brahman - Hill","Yes","Male","None",1.95346734703048,"Middle",143,0,0,0,0,0,0,1,"25-29","Completed","Never Married","Higher",1.91956916016187,NA,"Brahman or Chhetri","2"
"977",143,21,"Rural","Central Hill",2,9,"Hindu","Brahman - Hill","Yes","Male","Higher",1.95346734703048,"Second",143,0,1,0,0,0,0,1,"30-34","Completed","Ever Married","Higher",1.91956916016187,1,"Brahman or Chhetri","2"
"978",143,22,"Rural","Central Hill",0,9,"Hindu","Brahman - Hill","Yes","Male","Higher",1.95346734703048,"Fourth",143,0,0,0,0,0,0,1,"40-44","Completed","Ever Married","Secondary",1.91956916016187,0,"Brahman or Chhetri","0"
"979",143,23,"Rural","Central Hill",1,9,"Hindu","Chhetree","Yes","Male","None",1.95346734703048,"Second",143,0,0,0,0,0,0,1,"20-24","Completed","Never Married","Secondary",1.91956916016187,NA,"Brahman or Chhetri","1"
"980",143,23,"Rural","Central Hill",1,9,"Hindu","Chhetree","Yes","Male","None",1.95346734703048,"Second",143,0,0,0,0,0,0,1,"15-19","Completed","Never Married","Secondary",1.91956916016187,NA,"Brahman or Chhetri","1"
"981",143,25,"Rural","Central Hill",2,9,"Hindu","Chhetree","Yes","Male","None",1.95346734703048,"Poorest",143,0,0,0,0,0,0,1,"45-49","Completed","Ever Married","Primary",1.91956916016187,1,"Brahman or Chhetri","2"
"982",143,3,"Rural","Central Hill",3,9,"Hindu","Brahman - Hill","Yes","Male","Secondary",1.95346734703048,"Second",143,0,1,0,0,0,0,1,"30-34","Completed","Ever Married","Primary",1.91956916016187,1,"Brahman or Chhetri","3"
"983",143,4,"Rural","Central Hill",0,9,"Hindu","Brahman - Hill","Yes","Female","Secondary",1.95346734703048,"Middle",143,0,1,0,0,0,0,1,"30-34","Completed","Ever Married","Secondary",1.91956916016187,NA,"Brahman or Chhetri","0"
"984",143,6,"Rural","Central Hill",2,9,"Hindu","Chhetree","Yes","Male","Primary",1.95346734703048,"Second",143,0,1,0,0,0,0,1,"40-44","Completed","Ever Married","None",1.91956916016187,1,"Brahman or Chhetri","2"
"985",143,6,"Rural","Central Hill",2,9,"Hindu","Chhetree","Yes","Male","Primary",1.95346734703048,"Second",143,0,1,0,0,0,0,1,"15-19","Completed","Never Married","Secondary",1.91956916016187,NA,"Brahman or Chhetri","2"
"986",143,9,"Rural","Central Hill",2,9,"Hindu","Brahman - Hill","Yes","Male","Primary",1.95346734703048,"Middle",143,0,1,0,0,0,0,1,"35-39","Completed","Ever Married","Primary",1.91956916016187,0,"Brahman or Chhetri","2"
"987",145,10,"Rural","Central Hill",1,9,"Hindu","Chhetree","Yes","Male","Primary",2.13598901945857,"Middle",145,0,0,0,0,0,0,1,"45-49","Completed","Ever Married","None",2.09892356502905,0,"Brahman or Chhetri","1"
"988",145,10,"Rural","Central Hill",1,9,"Hindu","Chhetree","Yes","Male","Primary",2.13598901945857,"Middle",145,0,1,0,0,0,0,1,"20-24","Completed","Ever Married","Higher",2.09892356502905,0,"Brahman or Chhetri","1"
"989",145,11,"Rural","Central Hill",3,9,"Hindu","Brahman - Hill","Yes","Male","Primary",2.13598901945857,"Poorest",145,0,1,0,0,0,0,1,"35-39","Completed","Ever Married","Primary",2.09892356502905,1,"Brahman or Chhetri","3"
"990",145,11,"Rural","Central Hill",3,9,"Hindu","Brahman - Hill","Yes","Male","Primary",2.13598901945857,"Poorest",145,0,1,0,0,0,0,1,"15-19","Completed","Never Married","Secondary",2.09892356502905,NA,"Brahman or Chhetri","3"
"991",145,12,"Rural","Central Hill",2,9,"Hindu","Chhetree","Yes","Male","Secondary",2.13598901945857,"Fourth",145,0,1,0,0,0,0,1,"30-34","Completed","Ever Married","Secondary",2.09892356502905,1,"Brahman or Chhetri","2"
"992",145,12,"Rural","Central Hill",2,9,"Hindu","Chhetree","Yes","Male","Secondary",2.13598901945857,"Fourth",145,0,1,0,0,0,0,1,"15-19","Completed","Never Married","Secondary",2.09892356502905,NA,"Brahman or Chhetri","2"
"993",145,13,"Rural","Central Hill",1,9,"Christian","Sarki","Yes","Female","None",2.13598901945857,"Poorest",145,0,0,0,0,0,0,1,"45-49","Completed","Ever Married","None",2.09892356502905,1,"Dalits","1"
"994",145,14,"Rural","Central Hill",2,9,"Hindu","Brahman - Hill","Yes","Male","Secondary",2.13598901945857,"Poorest",145,0,1,0,0,0,0,1,"20-24","Completed","Ever Married","Primary",2.09892356502905,2,"Brahman or Chhetri","2"
"995",145,15,"Rural","Central Hill",2,9,"Hindu","Brahman - Hill","Yes","Female","None",2.13598901945857,"Middle",145,1,0,0,0,0,0,1,"35-39","Completed","Ever Married","Higher",2.09892356502905,1,"Brahman or Chhetri","2"
"996",145,16,"Rural","Central Hill",2,9,"Buddhist","Tamang","Yes","Male","None",2.13598901945857,"Middle",145,0,0,0,0,0,0,1,"40-44","Completed","Ever Married","None",2.09892356502905,0,"Janajati","2"
"997",145,17,"Rural","Central Hill",1,9,"Hindu","Brahman - Hill","Yes","Male","Secondary",2.13598901945857,"Poorest",145,0,1,0,0,0,0,1,"15-19","Completed","Never Married","Secondary",2.09892356502905,NA,"Brahman or Chhetri","1"
"998",145,19,"Rural","Central Hill",1,9,"Hindu","Brahman - Hill","Yes","Female","Secondary",2.13598901945857,"Middle",145,0,0,0,0,0,0,1,"25-29","Completed","Ever Married","Secondary",2.09892356502905,0,"Brahman or Chhetri","1"
"999",145,2,"Rural","Central Hill",4,9,"Hindu","Brahman - Hill","Yes","Male","Secondary",2.13598901945857,"Fourth",145,0,0,0,0,0,0,1,"40-44","Completed","Ever Married","None",2.09892356502905,2,"Brahman or Chhetri","4 or more"
"1000",145,23,"Rural","Central Hill",3,9,"Buddhist","Tamang","Yes","Female","None",2.13598901945857,"Second",145,0,0,0,0,0,0,1,"30-34","Completed","Ever Married","None",2.09892356502905,2,"Janajati","3"
"1001",145,24,"Rural","Central Hill",1,9,"Buddhist","Tamang","Yes","Male","Primary",2.13598901945857,"Second",145,0,0,0,0,0,0,1,"40-44","Completed","Ever Married","None",2.09892356502905,1,"Janajati","1"
"1002",145,24,"Rural","Central Hill",1,9,"Buddhist","Tamang","Yes","Male","Primary",2.13598901945857,"Second",145,0,0,0,0,0,0,1,"15-19","Completed","Ever Married","Primary",2.09892356502905,0,"Janajati","1"
"1003",145,25,"Rural","Central Hill",2,9,"Hindu","Brahman - Hill","Yes","Male","Primary",2.13598901945857,"Fourth",145,0,1,0,0,0,0,1,"25-29","Completed","Ever Married","Primary",2.09892356502905,1,"Brahman or Chhetri","2"
"1004",145,3,"Rural","Central Hill",0,9,"Hindu","Chhetree","Yes","Male","None",2.13598901945857,"Middle",145,0,1,0,0,0,0,1,"40-44","Completed","Ever Married","None",2.09892356502905,0,"Brahman or Chhetri","0"
"1005",145,3,"Rural","Central Hill",0,9,"Hindu","Chhetree","Yes","Male","None",2.13598901945857,"Middle",145,0,1,0,0,0,0,1,"15-19","Completed","Ever Married","Secondary",2.09892356502905,NA,"Brahman or Chhetri","0"
"1006",145,4,"Rural","Central Hill",2,9,"Hindu","Chhetree","Yes","Male","Secondary",2.13598901945857,"Richest",145,0,1,0,0,0,0,1,"40-44","Completed","Ever Married","None",2.09892356502905,1,"Brahman or Chhetri","2"
"1007",145,4,"Rural","Central Hill",2,9,"Hindu","Chhetree","Yes","Male","Secondary",2.13598901945857,"Richest",145,0,1,0,0,0,0,1,"15-19","Completed","Never Married","Secondary",2.09892356502905,NA,"Brahman or Chhetri","2"
"1008",145,5,"Rural","Central Hill",2,9,"Hindu","Chhetree","Yes","Male","Primary",2.13598901945857,"Poorest",145,0,1,0,0,0,0,1,"30-34","Completed","Ever Married","None",2.09892356502905,0,"Brahman or Chhetri","2"
"1009",145,6,"Rural","Central Hill",0,9,"Hindu","Chhetree","Yes","Male","Primary",2.13598901945857,"Middle",145,0,1,0,0,0,0,1,"40-44","Completed","Ever Married","None",2.09892356502905,NA,"Brahman or Chhetri","0"
"1010",145,7,"Rural","Central Hill",1,9,"Hindu","Chhetree","Yes","Male","Secondary",2.13598901945857,"Fourth",145,0,1,0,0,0,0,1,"35-39","Completed","Ever Married","Primary",2.09892356502905,1,"Brahman or Chhetri","1"
"1011",145,7,"Rural","Central Hill",1,9,"Hindu","Chhetree","Yes","Male","Secondary",2.13598901945857,"Fourth",145,0,0,0,0,0,0,1,"15-19","Completed","Never Married","Secondary",2.09892356502905,NA,"Brahman or Chhetri","1"
"1012",145,8,"Rural","Central Hill",1,9,"Hindu","Brahman - Hill","Yes","Male","Primary",2.13598901945857,"Poorest",145,0,0,0,0,0,0,1,"45-49","Completed","Ever Married","None",2.09892356502905,1,"Brahman or Chhetri","1"
"1013",145,8,"Rural","Central Hill",1,9,"Hindu","Brahman - Hill","Yes","Male","Primary",2.13598901945857,"Poorest",145,0,0,0,0,0,0,1,"15-19","Completed","Never Married","Secondary",2.09892356502905,NA,"Brahman or Chhetri","1"
"1014",146,1,"Rural","Central Hill",0,9,"Hindu","Newar","No","Male","None",2.09494892378912,"Fourth",146,0,0,0,0,0,0,0,"25-29","Completed","Never Married","Higher",2.05859563116473,NA,"Newar","0"
"1015",146,10,"Rural","Central Hill",1,9,"Hindu","Newar","Yes","Male","Primary",2.09494892378912,"Richest",146,0,0,0,0,0,0,0,"25-29","Completed","Ever Married","Higher",2.05859563116473,0,"Newar","1"
"1016",146,11,"Rural","Central Hill",3,9,"Hindu","Newar","No","Female","None",2.09494892378912,"Richest",146,0,0,0,0,0,0,0,"40-44","Completed","Ever Married","Secondary",2.05859563116473,0,"Newar","3"
"1017",146,11,"Rural","Central Hill",3,9,"Hindu","Newar","No","Female","None",2.09494892378912,"Richest",146,0,0,0,0,0,0,0,"40-44","Completed","Ever Married","Secondary",2.05859563116473,1,"Newar","3"
"1018",146,13,"Rural","Central Hill",2,9,"Christian","Newar","No","Male","Primary",2.09494892378912,"Richest",146,0,1,0,0,0,0,1,"35-39","Completed","Ever Married","None",2.05859563116473,0,"Newar","2"
"1019",146,14,"Rural","Central Hill",1,9,"Hindu","Newar","No","Male","None",2.09494892378912,"Richest",146,0,0,0,0,0,0,0,"25-29","Completed","Ever Married","Primary",2.05859563116473,0,"Newar","1"
"1020",146,15,"Rural","Central Hill",3,9,"Hindu","Newar","Yes","Male","Primary",2.09494892378912,"Richest",146,0,1,0,0,0,0,0,"35-39","Completed","Ever Married","None",2.05859563116473,3,"Newar","3"
"1021",146,16,"Rural","Central Hill",3,9,"Hindu","Tamang","Yes","Female","Primary",2.09494892378912,"Richest",146,0,0,0,0,0,0,0,"25-29","Completed","Ever Married","Primary",2.05859563116473,3,"Janajati","3"
"1022",146,17,"Rural","Central Hill",3,9,"Hindu","Newar","Yes","Male","Secondary",2.09494892378912,"Richest",146,0,0,0,0,0,0,0,"35-39","Completed","Ever Married","Primary",2.05859563116473,4,"Newar","3"
"1023",146,17,"Rural","Central Hill",3,9,"Hindu","Newar","Yes","Male","Secondary",2.09494892378912,"Richest",146,0,0,0,0,0,0,0,"20-24","Completed","Never Married","Higher",2.05859563116473,NA,"Newar","3"
"1024",146,17,"Rural","Central Hill",3,9,"Hindu","Newar","Yes","Male","Secondary",2.09494892378912,"Richest",146,0,0,0,0,0,0,0,"15-19","Completed","Never Married","Higher",2.05859563116473,NA,"Newar","3"
"1025",146,18,"Rural","Central Hill",2,9,"Christian","Newar","Yes","Male","None",2.09494892378912,"Richest",146,0,0,0,0,0,0,0,"35-39","Completed","Ever Married","Higher",2.05859563116473,2,"Newar","2"
"1026",146,18,"Rural","Central Hill",2,9,"Christian","Newar","Yes","Male","None",2.09494892378912,"Richest",146,0,0,0,0,0,0,1,"15-19","Completed","Never Married","Higher",2.05859563116473,NA,"Newar","2"
"1027",146,19,"Rural","Central Hill",2,9,"Hindu","Newar","Yes","Female","None",2.09494892378912,"Richest",146,0,0,0,0,0,0,0,"35-39","Completed","Ever Married","None",2.05859563116473,0,"Newar","2"
"1028",146,2,"Rural","Central Hill",1,9,"Hindu","Newar","Yes","Male","None",2.09494892378912,"Richest",146,0,0,0,0,0,0,0,"40-44","Completed","Ever Married","None",2.05859563116473,1,"Newar","1"
"1029",146,20,"Rural","Central Hill",0,9,"Hindu","Newar","Yes","Male","None",2.09494892378912,"Richest",146,0,0,0,0,0,0,0,"45-49","Completed","Ever Married","None",2.05859563116473,0,"Newar","0"
"1030",146,21,"Rural","Central Hill",0,9,"Hindu","Newar","Yes","Male","Higher",2.09494892378912,"Richest",146,0,0,0,0,0,0,1,"35-39","Completed","Never Married","Higher",2.05859563116473,NA,"Newar","0"
"1031",146,21,"Rural","Central Hill",0,9,"Hindu","Newar","Yes","Male","Higher",2.09494892378912,"Richest",146,0,1,0,0,0,0,0,"25-29","Completed","Ever Married","Higher",2.05859563116473,NA,"Newar","0"
"1032",146,22,"Rural","Central Hill",2,9,"Hindu","Magar","Yes","Male","Primary",2.09494892378912,"Richest",146,0,0,0,0,0,0,0,"25-29","Completed","Ever Married","None",2.05859563116473,2,"Janajati","2"
"1033",146,23,"Rural","Central Hill",5,9,"Hindu","Tamang","Yes","Male","None",2.09494892378912,"Richest",146,0,0,0,0,0,0,0,"30-34","Completed","Ever Married","None",2.05859563116473,5,"Janajati","4 or more"
"1034",146,23,"Rural","Central Hill",5,9,"Hindu","Tamang","Yes","Male","None",2.09494892378912,"Richest",146,0,0,0,0,0,0,1,"15-19","Completed","Never Married","Secondary",2.05859563116473,NA,"Janajati","4 or more"
"1035",146,24,"Rural","Central Hill",1,9,"Hindu","Newar","Yes","Male","None",2.09494892378912,"Richest",146,0,0,0,0,0,0,0,"30-34","Completed","Ever Married","Secondary",2.05859563116473,0,"Newar","1"
"1036",146,25,"Rural","Central Hill",1,9,"Hindu","Newar","Yes","Male","Secondary",2.09494892378912,"Richest",146,0,0,0,0,0,0,0,"25-29","Completed","Ever Married","Higher",2.05859563116473,0,"Newar","1"
"1037",146,4,"Rural","Central Hill",1,9,"Hindu","Newar","Yes","Female","Secondary",2.09494892378912,"Richest",146,0,0,0,0,0,0,0,"35-39","Completed","Ever Married","Secondary",2.05859563116473,1,"Newar","1"
"1038",146,5,"Rural","Central Hill",1,9,"Hindu","Newar","Yes","Male","Secondary",2.09494892378912,"Richest",146,0,0,0,0,0,0,1,"45-49","Completed","Ever Married","None",2.05859563116473,1,"Newar","1"
"1039",146,5,"Rural","Central Hill",1,9,"Hindu","Newar","Yes","Male","Secondary",2.09494892378912,"Richest",146,0,0,0,0,0,0,0,"25-29","Completed","Never Married","Secondary",2.05859563116473,NA,"Newar","1"
"1040",146,8,"Rural","Central Hill",0,9,"Hindu","Newar","Yes","Female","None",2.09494892378912,"Richest",146,0,0,0,0,0,0,0,"40-44","Completed","Ever Married","None",2.05859563116473,1,"Newar","0"
"1041",147,1,"Rural","Central Hill",1,9,"Hindu","Brahman - Hill","No","Male","Higher",2.36600082404312,"Richest",147,0,0,0,0,0,0,1,"45-49","Completed","Ever Married","Secondary",2.32494401386065,0,"Brahman or Chhetri","1"
"1042",147,1,"Rural","Central Hill",1,9,"Hindu","Brahman - Hill","No","Male","Higher",2.36600082404312,"Richest",147,0,0,0,0,0,0,1,"25-29","Completed","Ever Married","Higher",2.32494401386065,0,"Brahman or Chhetri","1"
"1043",147,10,"Rural","Central Hill",1,9,"Hindu","Magar","Yes","Male","Primary",2.36600082404312,"Fourth",147,0,0,0,0,0,0,1,"45-49","Completed","Ever Married","None",2.32494401386065,0,"Janajati","1"
"1044",147,11,"Rural","Central Hill",1,9,"Hindu","Newar","Yes","Male","Secondary",2.36600082404312,"Richest",147,0,0,0,0,0,0,1,"30-34","Completed","Ever Married","Secondary",2.32494401386065,0,"Newar","1"
"1045",147,14,"Rural","Central Hill",1,9,"Hindu","Newar","Yes","Male","Primary",2.36600082404312,"Richest",147,0,0,0,0,0,0,1,"45-49","Completed","Ever Married","None",2.32494401386065,2,"Newar","1"
"1046",147,14,"Rural","Central Hill",1,9,"Hindu","Newar","Yes","Male","Primary",2.36600082404312,"Richest",147,0,0,0,0,0,0,1,"20-24","Completed","Never Married","Higher",2.32494401386065,NA,"Newar","1"
